Date,Product_ID,Product_Name,Category,Region,Sales_Qty,Stock_Level,Lead_Time,Unit_Price,Revenue,Season
23-07-2023,P003,Cooking Oil,Grocery,South,25,55,3,150,3750,Monsoon
23-07-2023,P004,Cotton Shirt,Clothing,East,19,65,6,800,15200,Monsoon
23-07-2023,P005,Denim Jeans,Clothing,North,9,92,8,1200,10800,Monsoon
23-07-2023,P006,Winter Jacket,Clothing,North,24,64,7,2500,60000,Monsoon
23-07-2023,P007,Lipstick,Cosmetics,North,13,67,8,500,6500,Monsoon
23-07-2023,P008,Face Cream,Cosmetics,North,12,93,13,700,8400,Monsoon
23-07-2023,P009,Perfume,Cosmetics,East,9,78,12,1500,13500,Monsoon
24-07-2023,P001,Basmati Rice,Grocery,South,38,117,3,60,2280,Monsoon
24-07-2023,P002,Wheat Flour,Grocery,East,59,122,4,40,2360,Monsoon
24-07-2023,P003,Cooking Oil,Grocery,West,44,74,4,150,6600,Monsoon
24-07-2023,P004,Cotton Shirt,Clothing,South,18,96,5,800,14400,Monsoon
24-07-2023,P005,Denim Jeans,Clothing,West,18,82,9,1200,21600,Monsoon
24-07-2023,P006,Winter Jacket,Clothing,North,15,99,8,2500,37500,Monsoon
24-07-2023,P007,Lipstick,Cosmetics,North,9,76,7,500,4500,Monsoon
24-07-2023,P008,Face Cream,Cosmetics,West,5,50,12,700,3500,Monsoon
24-07-2023,P009,Perfume,Cosmetics,North,7,101,11,1500,10500,Monsoon
25-07-2023,P001,Basmati Rice,Grocery,South,55,144,4,60,3300,Monsoon
25-07-2023,P002,Wheat Flour,Grocery,West,58,111,4,40,2320,Monsoon
25-07-2023,P003,Cooking Oil,Grocery,East,49,146,4,150,7350,Monsoon
25-07-2023,P004,Cotton Shirt,Clothing,South,18,69,5,800,14400,Monsoon
25-07-2023,P005,Denim Jeans,Clothing,North,12,97,6,1200,14400,Monsoon
25-07-2023,P006,Winter Jacket,Clothing,South,7,76,6,2500,17500,Monsoon
25-07-2023,P007,Lipstick,Cosmetics,South,13,100,13,500,6500,Monsoon
25-07-2023,P008,Face Cream,Cosmetics,East,8,57,7,700,5600,Monsoon
25-07-2023,P009,Perfume,Cosmetics,East,5,83,7,1500,7500,Monsoon
26-07-2023,P001,Basmati Rice,Grocery,North,35,110,4,60,2100,Monsoon
26-07-2023,P002,Wheat Flour,Grocery,South,56,151,4,40,2240,Monsoon
26-07-2023,P003,Cooking Oil,Grocery,West,40,82,3,150,6000,Monsoon
26-07-2023,P004,Cotton Shirt,Clothing,East,18,57,7,800,14400,Monsoon
26-07-2023,P005,Denim Jeans,Clothing,North,10,88,9,1200,12000,Monsoon
26-07-2023,P006,Winter Jacket,Clothing,East,23,71,7,2500,57500,Monsoon
26-07-2023,P007,Lipstick,Cosmetics,South,5,56,9,500,2500,Monsoon
26-07-2023,P008,Face Cream,Cosmetics,North,9,73,8,700,6300,Monsoon
26-07-2023,P009,Perfume,Cosmetics,North,8,69,10,1500,12000,Monsoon
27-07-2023,P001,Basmati Rice,Grocery,South,49,96,4,60,2940,Monsoon
27-07-2023,P002,Wheat Flour,Grocery,East,28,100,4,40,1120,Monsoon
27-07-2023,P003,Cooking Oil,Grocery,West,20,80,2,150,3000,Monsoon
27-07-2023,P004,Cotton Shirt,Clothing,East,9,69,7,800,7200,Monsoon
27-07-2023,P005,Denim Jeans,Clothing,North,16,83,9,1200,19200,Monsoon
27-07-2023,P006,Winter Jacket,Clothing,North,8,82,5,2500,20000,Monsoon
27-07-2023,P007,Lipstick,Cosmetics,East,9,39,7,500,4500,Monsoon
27-07-2023,P008,Face Cream,Cosmetics,South,8,75,7,700,5600,Monsoon
27-07-2023,P009,Perfume,Cosmetics,East,3,48,13,1500,4500,Monsoon
28-07-2023,P001,Basmati Rice,Grocery,West,52,135,3,60,3120,Monsoon
28-07-2023,P002,Wheat Flour,Grocery,East,48,134,3,40,1920,Monsoon
28-07-2023,P003,Cooking Oil,Grocery,East,29,120,2,150,4350,Monsoon
28-07-2023,P004,Cotton Shirt,Clothing,West,7,81,5,800,5600,Monsoon
28-07-2023,P005,Denim Jeans,Clothing,North,7,68,6,1200,8400,Monsoon
28-07-2023,P006,Winter Jacket,Clothing,East,10,69,7,2500,25000,Monsoon
28-07-2023,P007,Lipstick,Cosmetics,West,9,90,11,500,4500,Monsoon
28-07-2023,P008,Face Cream,Cosmetics,South,6,92,12,700,4200,Monsoon
28-07-2023,P009,Perfume,Cosmetics,North,7,72,8,1500,10500,Monsoon
29-07-2023,P001,Basmati Rice,Grocery,East,53,112,3,60,3180,Monsoon
29-07-2023,P002,Wheat Flour,Grocery,North,46,109,4,40,1840,Monsoon
29-07-2023,P003,Cooking Oil,Grocery,West,26,63,2,150,3900,Monsoon
29-07-2023,P004,Cotton Shirt,Clothing,East,24,119,6,800,19200,Monsoon
29-07-2023,P005,Denim Jeans,Clothing,West,18,60,5,1200,21600,Monsoon
29-07-2023,P006,Winter Jacket,Clothing,East,22,68,8,2500,55000,Monsoon
29-07-2023,P007,Lipstick,Cosmetics,North,6,91,12,500,3000,Monsoon
29-07-2023,P008,Face Cream,Cosmetics,West,10,72,11,700,7000,Monsoon
29-07-2023,P009,Perfume,Cosmetics,South,7,68,8,1500,10500,Monsoon
30-07-2023,P001,Basmati Rice,Grocery,West,34,118,2,60,2040,Monsoon
30-07-2023,P002,Wheat Flour,Grocery,North,53,83,3,40,2120,Monsoon
30-07-2023,P003,Cooking Oil,Grocery,West,31,79,3,150,4650,Monsoon
30-07-2023,P004,Cotton Shirt,Clothing,West,18,65,6,800,14400,Monsoon
30-07-2023,P005,Denim Jeans,Clothing,West,8,84,6,1200,9600,Monsoon
30-07-2023,P006,Winter Jacket,Clothing,East,18,110,7,2500,45000,Monsoon
30-07-2023,P007,Lipstick,Cosmetics,East,4,89,12,500,2000,Monsoon
30-07-2023,P008,Face Cream,Cosmetics,East,7,85,10,700,4900,Monsoon
30-07-2023,P009,Perfume,Cosmetics,North,9,87,10,1500,13500,Monsoon
31-07-2023,P001,Basmati Rice,Grocery,South,38,120,3,60,2280,Monsoon
31-07-2023,P002,Wheat Flour,Grocery,North,32,108,3,40,1280,Monsoon
31-07-2023,P003,Cooking Oil,Grocery,East,26,91,2,150,3900,Monsoon
31-07-2023,P004,Cotton Shirt,Clothing,South,5,75,6,800,4000,Monsoon
31-07-2023,P005,Denim Jeans,Clothing,South,14,76,5,1200,16800,Monsoon
31-07-2023,P006,Winter Jacket,Clothing,East,9,43,5,2500,22500,Monsoon
31-07-2023,P007,Lipstick,Cosmetics,East,9,40,10,500,4500,Monsoon
31-07-2023,P008,Face Cream,Cosmetics,West,4,72,10,700,2800,Monsoon
31-07-2023,P009,Perfume,Cosmetics,East,12,51,11,1500,18000,Monsoon
01-08-2023,P001,Basmati Rice,Grocery,North,50,88,2,60,3000,Monsoon
01-08-2023,P002,Wheat Flour,Grocery,East,35,93,3,40,1400,Monsoon
01-08-2023,P003,Cooking Oil,Grocery,West,39,108,3,150,5850,Monsoon
01-08-2023,P004,Cotton Shirt,Clothing,North,15,51,7,800,12000,Monsoon
01-08-2023,P005,Denim Jeans,Clothing,West,23,79,8,1200,27600,Monsoon
01-08-2023,P006,Winter Jacket,Clothing,West,20,106,9,2500,50000,Monsoon
01-08-2023,P007,Lipstick,Cosmetics,East,3,70,10,500,1500,Monsoon
01-08-2023,P008,Face Cream,Cosmetics,South,7,99,7,700,4900,Monsoon
01-08-2023,P009,Perfume,Cosmetics,North,10,76,10,1500,15000,Monsoon
02-08-2023,P001,Basmati Rice,Grocery,South,40,135,4,60,2400,Monsoon
02-08-2023,P002,Wheat Flour,Grocery,North,39,112,3,40,1560,Monsoon
02-08-2023,P003,Cooking Oil,Grocery,North,36,135,2,150,5400,Monsoon
02-08-2023,P004,Cotton Shirt,Clothing,South,10,103,8,800,8000,Monsoon
02-08-2023,P005,Denim Jeans,Clothing,East,6,37,5,1200,7200,Monsoon
02-08-2023,P006,Winter Jacket,Clothing,South,11,94,5,2500,27500,Monsoon
02-08-2023,P007,Lipstick,Cosmetics,East,13,91,9,500,6500,Monsoon
02-08-2023,P008,Face Cream,Cosmetics,West,12,55,8,700,8400,Monsoon
02-08-2023,P009,Perfume,Cosmetics,South,3,78,13,1500,4500,Monsoon
03-08-2023,P001,Basmati Rice,Grocery,South,29,126,3,60,1740,Monsoon
03-08-2023,P002,Wheat Flour,Grocery,West,57,127,4,40,2280,Monsoon
03-08-2023,P003,Cooking Oil,Grocery,South,23,64,2,150,3450,Monsoon
03-08-2023,P004,Cotton Shirt,Clothing,East,6,86,6,800,4800,Monsoon
03-08-2023,P005,Denim Jeans,Clothing,South,5,83,5,1200,6000,Monsoon
03-08-2023,P006,Winter Jacket,Clothing,South,23,66,6,2500,57500,Monsoon
03-08-2023,P007,Lipstick,Cosmetics,North,5,82,8,500,2500,Monsoon
03-08-2023,P008,Face Cream,Cosmetics,West,10,45,9,700,7000,Monsoon
03-08-2023,P009,Perfume,Cosmetics,South,6,59,8,1500,9000,Monsoon
04-08-2023,P001,Basmati Rice,Grocery,South,37,85,2,60,2220,Monsoon
04-08-2023,P002,Wheat Flour,Grocery,East,52,94,2,40,2080,Monsoon
04-08-2023,P003,Cooking Oil,Grocery,North,20,50,4,150,3000,Monsoon
04-08-2023,P004,Cotton Shirt,Clothing,North,11,71,7,800,8800,Monsoon
04-08-2023,P005,Denim Jeans,Clothing,South,23,73,5,1200,27600,Monsoon
04-08-2023,P006,Winter Jacket,Clothing,North,15,65,7,2500,37500,Monsoon
04-08-2023,P007,Lipstick,Cosmetics,East,5,76,9,500,2500,Monsoon
04-08-2023,P008,Face Cream,Cosmetics,North,14,94,13,700,9800,Monsoon
04-08-2023,P009,Perfume,Cosmetics,West,10,66,9,1500,15000,Monsoon
05-08-2023,P001,Basmati Rice,Grocery,North,22,91,4,60,1320,Monsoon
05-08-2023,P002,Wheat Flour,Grocery,East,27,75,2,40,1080,Monsoon
05-08-2023,P003,Cooking Oil,Grocery,West,33,121,3,150,4950,Monsoon
05-08-2023,P004,Cotton Shirt,Clothing,West,13,93,9,800,10400,Monsoon
05-08-2023,P005,Denim Jeans,Clothing,West,13,96,5,1200,15600,Monsoon
05-08-2023,P006,Winter Jacket,Clothing,West,13,88,8,2500,32500,Monsoon
05-08-2023,P007,Lipstick,Cosmetics,West,6,97,12,500,3000,Monsoon
05-08-2023,P008,Face Cream,Cosmetics,South,9,100,12,700,6300,Monsoon
05-08-2023,P009,Perfume,Cosmetics,West,6,93,13,1500,9000,Monsoon
06-08-2023,P001,Basmati Rice,Grocery,South,54,147,2,60,3240,Monsoon
06-08-2023,P002,Wheat Flour,Grocery,South,55,144,4,40,2200,Monsoon
06-08-2023,P003,Cooking Oil,Grocery,North,56,152,4,150,8400,Monsoon
06-08-2023,P004,Cotton Shirt,Clothing,North,16,49,9,800,12800,Monsoon
06-08-2023,P005,Denim Jeans,Clothing,East,14,51,9,1200,16800,Monsoon
06-08-2023,P006,Winter Jacket,Clothing,North,14,57,8,2500,35000,Monsoon
06-08-2023,P007,Lipstick,Cosmetics,West,12,80,8,500,6000,Monsoon
06-08-2023,P008,Face Cream,Cosmetics,West,7,103,10,700,4900,Monsoon
06-08-2023,P009,Perfume,Cosmetics,South,8,107,9,1500,12000,Monsoon
07-08-2023,P001,Basmati Rice,Grocery,East,21,66,3,60,1260,Monsoon
07-08-2023,P002,Wheat Flour,Grocery,South,45,120,3,40,1800,Monsoon
07-08-2023,P003,Cooking Oil,Grocery,East,23,77,3,150,3450,Monsoon
07-08-2023,P004,Cotton Shirt,Clothing,West,21,117,8,800,16800,Monsoon
07-08-2023,P005,Denim Jeans,Clothing,West,21,57,7,1200,25200,Monsoon
07-08-2023,P006,Winter Jacket,Clothing,East,21,58,8,2500,52500,Monsoon
07-08-2023,P007,Lipstick,Cosmetics,West,3,41,8,500,1500,Monsoon
07-08-2023,P008,Face Cream,Cosmetics,West,10,78,10,700,7000,Monsoon
07-08-2023,P009,Perfume,Cosmetics,West,5,73,12,1500,7500,Monsoon
08-08-2023,P001,Basmati Rice,Grocery,North,27,58,3,60,1620,Monsoon
08-08-2023,P002,Wheat Flour,Grocery,South,54,150,4,40,2160,Monsoon
08-08-2023,P003,Cooking Oil,Grocery,East,41,111,3,150,6150,Monsoon
08-08-2023,P004,Cotton Shirt,Clothing,North,21,68,9,800,16800,Monsoon
08-08-2023,P005,Denim Jeans,Clothing,West,24,66,5,1200,28800,Monsoon
08-08-2023,P006,Winter Jacket,Clothing,South,21,57,9,2500,52500,Monsoon
08-08-2023,P007,Lipstick,Cosmetics,South,8,67,13,500,4000,Monsoon
08-08-2023,P008,Face Cream,Cosmetics,South,12,51,8,700,8400,Monsoon
08-08-2023,P009,Perfume,Cosmetics,East,14,57,10,1500,21000,Monsoon
09-08-2023,P001,Basmati Rice,Grocery,North,49,143,4,60,2940,Monsoon
09-08-2023,P002,Wheat Flour,Grocery,North,28,74,3,40,1120,Monsoon
09-08-2023,P003,Cooking Oil,Grocery,East,47,94,4,150,7050,Monsoon
09-08-2023,P004,Cotton Shirt,Clothing,South,19,65,7,800,15200,Monsoon
09-08-2023,P005,Denim Jeans,Clothing,East,6,101,6,1200,7200,Monsoon
09-08-2023,P006,Winter Jacket,Clothing,East,11,92,8,2500,27500,Monsoon
09-08-2023,P007,Lipstick,Cosmetics,South,12,53,8,500,6000,Monsoon
09-08-2023,P008,Face Cream,Cosmetics,East,6,45,7,700,4200,Monsoon
09-08-2023,P009,Perfume,Cosmetics,South,9,51,10,1500,13500,Monsoon
10-08-2023,P001,Basmati Rice,Grocery,East,48,83,3,60,2880,Monsoon
10-08-2023,P002,Wheat Flour,Grocery,West,29,77,3,40,1160,Monsoon
10-08-2023,P003,Cooking Oil,Grocery,North,24,87,3,150,3600,Monsoon
10-08-2023,P004,Cotton Shirt,Clothing,South,22,99,7,800,17600,Monsoon
10-08-2023,P005,Denim Jeans,Clothing,East,12,44,7,1200,14400,Monsoon
10-08-2023,P006,Winter Jacket,Clothing,South,11,45,9,2500,27500,Monsoon
10-08-2023,P007,Lipstick,Cosmetics,West,6,78,7,500,3000,Monsoon
10-08-2023,P008,Face Cream,Cosmetics,South,8,66,9,700,5600,Monsoon
10-08-2023,P009,Perfume,Cosmetics,South,3,69,9,1500,4500,Monsoon
11-08-2023,P001,Basmati Rice,Grocery,East,45,139,2,60,2700,Monsoon
11-08-2023,P002,Wheat Flour,Grocery,East,22,115,4,40,880,Monsoon
11-08-2023,P003,Cooking Oil,Grocery,West,51,135,2,150,7650,Monsoon
11-08-2023,P004,Cotton Shirt,Clothing,South,17,75,5,800,13600,Monsoon
11-08-2023,P005,Denim Jeans,Clothing,West,7,73,5,1200,8400,Monsoon
11-08-2023,P006,Winter Jacket,Clothing,East,14,56,8,2500,35000,Monsoon
11-08-2023,P007,Lipstick,Cosmetics,West,12,94,7,500,6000,Monsoon
11-08-2023,P008,Face Cream,Cosmetics,North,5,99,12,700,3500,Monsoon
11-08-2023,P009,Perfume,Cosmetics,South,14,45,9,1500,21000,Monsoon
12-08-2023,P001,Basmati Rice,Grocery,South,47,93,2,60,2820,Monsoon
12-08-2023,P002,Wheat Flour,Grocery,East,23,101,4,40,920,Monsoon
12-08-2023,P003,Cooking Oil,Grocery,South,51,107,3,150,7650,Monsoon
12-08-2023,P004,Cotton Shirt,Clothing,South,7,66,6,800,5600,Monsoon
12-08-2023,P005,Denim Jeans,Clothing,West,20,103,5,1200,24000,Monsoon
12-08-2023,P006,Winter Jacket,Clothing,West,20,84,9,2500,50000,Monsoon
12-08-2023,P007,Lipstick,Cosmetics,West,9,66,8,500,4500,Monsoon
12-08-2023,P008,Face Cream,Cosmetics,West,14,85,10,700,9800,Monsoon
12-08-2023,P009,Perfume,Cosmetics,East,9,46,9,1500,13500,Monsoon
13-08-2023,P001,Basmati Rice,Grocery,South,55,152,4,60,3300,Monsoon
13-08-2023,P002,Wheat Flour,Grocery,West,48,112,2,40,1920,Monsoon
13-08-2023,P003,Cooking Oil,Grocery,West,54,149,4,150,8100,Monsoon
13-08-2023,P004,Cotton Shirt,Clothing,West,14,68,9,800,11200,Monsoon
13-08-2023,P005,Denim Jeans,Clothing,West,11,41,8,1200,13200,Monsoon
13-08-2023,P006,Winter Jacket,Clothing,West,10,107,5,2500,25000,Monsoon
13-08-2023,P007,Lipstick,Cosmetics,South,7,51,11,500,3500,Monsoon
13-08-2023,P008,Face Cream,Cosmetics,South,9,88,7,700,6300,Monsoon
13-08-2023,P009,Perfume,Cosmetics,West,10,93,8,1500,15000,Monsoon
14-08-2023,P001,Basmati Rice,Grocery,West,55,97,2,60,3300,Monsoon
14-08-2023,P002,Wheat Flour,Grocery,South,55,87,3,40,2200,Monsoon
14-08-2023,P003,Cooking Oil,Grocery,South,53,142,4,150,7950,Monsoon
14-08-2023,P004,Cotton Shirt,Clothing,East,5,67,8,800,4000,Monsoon
14-08-2023,P005,Denim Jeans,Clothing,East,13,109,9,1200,15600,Monsoon
14-08-2023,P006,Winter Jacket,Clothing,South,9,74,8,2500,22500,Monsoon
14-08-2023,P007,Lipstick,Cosmetics,East,13,84,10,500,6500,Monsoon
14-08-2023,P008,Face Cream,Cosmetics,South,12,43,10,700,8400,Monsoon
14-08-2023,P009,Perfume,Cosmetics,West,7,49,12,1500,10500,Monsoon
15-08-2023,P001,Basmati Rice,Grocery,East,44,126,3,60,2640,Monsoon
15-08-2023,P002,Wheat Flour,Grocery,East,34,86,3,40,1360,Monsoon
15-08-2023,P003,Cooking Oil,Grocery,West,27,86,3,150,4050,Monsoon
15-08-2023,P004,Cotton Shirt,Clothing,North,6,39,8,800,4800,Monsoon
15-08-2023,P005,Denim Jeans,Clothing,West,6,105,7,1200,7200,Monsoon
15-08-2023,P006,Winter Jacket,Clothing,North,13,47,6,2500,32500,Monsoon
15-08-2023,P007,Lipstick,Cosmetics,West,10,83,9,500,5000,Monsoon
15-08-2023,P008,Face Cream,Cosmetics,South,11,92,12,700,7700,Monsoon
15-08-2023,P009,Perfume,Cosmetics,East,6,55,11,1500,9000,Monsoon
16-08-2023,P001,Basmati Rice,Grocery,North,39,97,4,60,2340,Monsoon
16-08-2023,P002,Wheat Flour,Grocery,West,43,129,4,40,1720,Monsoon
16-08-2023,P003,Cooking Oil,Grocery,West,24,75,3,150,3600,Monsoon
16-08-2023,P004,Cotton Shirt,Clothing,South,15,92,7,800,12000,Monsoon
16-08-2023,P005,Denim Jeans,Clothing,South,8,91,7,1200,9600,Monsoon
16-08-2023,P006,Winter Jacket,Clothing,South,8,48,9,2500,20000,Monsoon
16-08-2023,P007,Lipstick,Cosmetics,West,11,103,11,500,5500,Monsoon
16-08-2023,P008,Face Cream,Cosmetics,East,11,66,9,700,7700,Monsoon
16-08-2023,P009,Perfume,Cosmetics,East,12,76,10,1500,18000,Monsoon
17-08-2023,P001,Basmati Rice,Grocery,East,24,71,2,60,1440,Monsoon
17-08-2023,P002,Wheat Flour,Grocery,West,27,66,3,40,1080,Monsoon
17-08-2023,P003,Cooking Oil,Grocery,North,56,138,3,150,8400,Monsoon
17-08-2023,P004,Cotton Shirt,Clothing,East,9,59,8,800,7200,Monsoon
17-08-2023,P005,Denim Jeans,Clothing,North,19,56,9,1200,22800,Monsoon
17-08-2023,P006,Winter Jacket,Clothing,East,5,65,6,2500,12500,Monsoon
17-08-2023,P007,Lipstick,Cosmetics,East,10,98,9,500,5000,Monsoon
17-08-2023,P008,Face Cream,Cosmetics,East,13,81,13,700,9100,Monsoon
17-08-2023,P009,Perfume,Cosmetics,South,14,69,7,1500,21000,Monsoon
18-08-2023,P001,Basmati Rice,Grocery,North,52,139,3,60,3120,Monsoon
18-08-2023,P002,Wheat Flour,Grocery,South,38,101,3,40,1520,Monsoon
18-08-2023,P003,Cooking Oil,Grocery,South,38,87,4,150,5700,Monsoon
18-08-2023,P004,Cotton Shirt,Clothing,South,11,46,6,800,8800,Monsoon
18-08-2023,P005,Denim Jeans,Clothing,South,19,101,7,1200,22800,Monsoon
18-08-2023,P006,Winter Jacket,Clothing,East,22,63,7,2500,55000,Monsoon
18-08-2023,P007,Lipstick,Cosmetics,West,8,103,10,500,4000,Monsoon
18-08-2023,P008,Face Cream,Cosmetics,West,3,73,9,700,2100,Monsoon
18-08-2023,P009,Perfume,Cosmetics,South,13,43,7,1500,19500,Monsoon
19-08-2023,P001,Basmati Rice,Grocery,East,41,129,4,60,2460,Monsoon
19-08-2023,P002,Wheat Flour,Grocery,South,31,62,4,40,1240,Monsoon
19-08-2023,P003,Cooking Oil,Grocery,North,57,114,3,150,8550,Monsoon
19-08-2023,P004,Cotton Shirt,Clothing,West,10,80,9,800,8000,Monsoon
19-08-2023,P005,Denim Jeans,Clothing,East,16,113,6,1200,19200,Monsoon
19-08-2023,P006,Winter Jacket,Clothing,East,22,120,8,2500,55000,Monsoon
19-08-2023,P007,Lipstick,Cosmetics,South,6,76,10,500,3000,Monsoon
19-08-2023,P008,Face Cream,Cosmetics,South,12,42,12,700,8400,Monsoon
19-08-2023,P009,Perfume,Cosmetics,North,10,94,11,1500,15000,Monsoon
20-08-2023,P001,Basmati Rice,Grocery,West,39,132,4,60,2340,Monsoon
20-08-2023,P002,Wheat Flour,Grocery,West,44,130,2,40,1760,Monsoon
20-08-2023,P003,Cooking Oil,Grocery,South,55,95,3,150,8250,Monsoon
20-08-2023,P004,Cotton Shirt,Clothing,North,6,68,7,800,4800,Monsoon
20-08-2023,P005,Denim Jeans,Clothing,North,11,84,5,1200,13200,Monsoon
20-08-2023,P006,Winter Jacket,Clothing,West,20,93,5,2500,50000,Monsoon
20-08-2023,P007,Lipstick,Cosmetics,North,13,97,10,500,6500,Monsoon
20-08-2023,P008,Face Cream,Cosmetics,South,14,105,13,700,9800,Monsoon
20-08-2023,P009,Perfume,Cosmetics,North,9,40,7,1500,13500,Monsoon
21-08-2023,P001,Basmati Rice,Grocery,West,56,103,4,60,3360,Monsoon
21-08-2023,P002,Wheat Flour,Grocery,South,48,125,4,40,1920,Monsoon
21-08-2023,P003,Cooking Oil,Grocery,North,24,109,2,150,3600,Monsoon
21-08-2023,P004,Cotton Shirt,Clothing,West,8,84,6,800,6400,Monsoon
21-08-2023,P005,Denim Jeans,Clothing,East,16,106,6,1200,19200,Monsoon
21-08-2023,P006,Winter Jacket,Clothing,South,16,108,8,2500,40000,Monsoon
21-08-2023,P007,Lipstick,Cosmetics,East,9,60,9,500,4500,Monsoon
21-08-2023,P008,Face Cream,Cosmetics,West,6,86,8,700,4200,Monsoon
21-08-2023,P009,Perfume,Cosmetics,East,11,102,9,1500,16500,Monsoon
22-08-2023,P001,Basmati Rice,Grocery,South,52,91,2,60,3120,Monsoon
22-08-2023,P002,Wheat Flour,Grocery,South,25,95,4,40,1000,Monsoon
22-08-2023,P003,Cooking Oil,Grocery,East,42,124,4,150,6300,Monsoon
22-08-2023,P004,Cotton Shirt,Clothing,North,7,98,6,800,5600,Monsoon
22-08-2023,P005,Denim Jeans,Clothing,West,16,86,6,1200,19200,Monsoon
22-08-2023,P006,Winter Jacket,Clothing,East,23,116,7,2500,57500,Monsoon
22-08-2023,P007,Lipstick,Cosmetics,North,6,77,10,500,3000,Monsoon
22-08-2023,P008,Face Cream,Cosmetics,East,4,88,10,700,2800,Monsoon
22-08-2023,P009,Perfume,Cosmetics,East,12,42,7,1500,18000,Monsoon
23-08-2023,P001,Basmati Rice,Grocery,East,30,60,2,60,1800,Monsoon
23-08-2023,P002,Wheat Flour,Grocery,South,25,79,4,40,1000,Monsoon
23-08-2023,P003,Cooking Oil,Grocery,West,48,110,3,150,7200,Monsoon
23-08-2023,P004,Cotton Shirt,Clothing,North,10,53,9,800,8000,Monsoon
23-08-2023,P005,Denim Jeans,Clothing,South,14,71,7,1200,16800,Monsoon
23-08-2023,P006,Winter Jacket,Clothing,South,21,116,8,2500,52500,Monsoon
23-08-2023,P007,Lipstick,Cosmetics,South,6,102,7,500,3000,Monsoon
23-08-2023,P008,Face Cream,Cosmetics,North,10,72,8,700,7000,Monsoon
23-08-2023,P009,Perfume,Cosmetics,South,3,52,12,1500,4500,Monsoon
24-08-2023,P001,Basmati Rice,Grocery,East,21,58,3,60,1260,Monsoon
24-08-2023,P002,Wheat Flour,Grocery,East,43,88,3,40,1720,Monsoon
24-08-2023,P003,Cooking Oil,Grocery,West,53,129,4,150,7950,Monsoon
24-08-2023,P004,Cotton Shirt,Clothing,North,23,93,9,800,18400,Monsoon
24-08-2023,P005,Denim Jeans,Clothing,West,6,78,5,1200,7200,Monsoon
24-08-2023,P006,Winter Jacket,Clothing,West,7,97,6,2500,17500,Monsoon
24-08-2023,P007,Lipstick,Cosmetics,East,8,78,12,500,4000,Monsoon
24-08-2023,P008,Face Cream,Cosmetics,East,13,101,12,700,9100,Monsoon
24-08-2023,P009,Perfume,Cosmetics,North,12,67,12,1500,18000,Monsoon
25-08-2023,P001,Basmati Rice,Grocery,East,34,64,2,60,2040,Monsoon
25-08-2023,P002,Wheat Flour,Grocery,East,35,123,3,40,1400,Monsoon
25-08-2023,P003,Cooking Oil,Grocery,North,20,107,3,150,3000,Monsoon
25-08-2023,P004,Cotton Shirt,Clothing,West,12,106,6,800,9600,Monsoon
25-08-2023,P005,Denim Jeans,Clothing,West,17,112,7,1200,20400,Monsoon
25-08-2023,P006,Winter Jacket,Clothing,North,18,52,8,2500,45000,Monsoon
25-08-2023,P007,Lipstick,Cosmetics,North,9,94,11,500,4500,Monsoon
25-08-2023,P008,Face Cream,Cosmetics,South,6,69,11,700,4200,Monsoon
25-08-2023,P009,Perfume,Cosmetics,North,14,57,7,1500,21000,Monsoon
26-08-2023,P001,Basmati Rice,Grocery,North,36,67,3,60,2160,Monsoon
26-08-2023,P002,Wheat Flour,Grocery,South,45,136,2,40,1800,Monsoon
26-08-2023,P003,Cooking Oil,Grocery,South,44,134,3,150,6600,Monsoon
26-08-2023,P004,Cotton Shirt,Clothing,East,18,85,7,800,14400,Monsoon
26-08-2023,P005,Denim Jeans,Clothing,South,10,103,7,1200,12000,Monsoon
26-08-2023,P006,Winter Jacket,Clothing,South,6,41,9,2500,15000,Monsoon
26-08-2023,P007,Lipstick,Cosmetics,East,6,52,12,500,3000,Monsoon
26-08-2023,P008,Face Cream,Cosmetics,South,3,91,8,700,2100,Monsoon
26-08-2023,P009,Perfume,Cosmetics,North,9,81,11,1500,13500,Monsoon
27-08-2023,P001,Basmati Rice,Grocery,South,58,106,3,60,3480,Monsoon
27-08-2023,P002,Wheat Flour,Grocery,East,39,112,4,40,1560,Monsoon
27-08-2023,P003,Cooking Oil,Grocery,East,42,89,3,150,6300,Monsoon
27-08-2023,P004,Cotton Shirt,Clothing,West,23,90,8,800,18400,Monsoon
27-08-2023,P005,Denim Jeans,Clothing,West,13,43,8,1200,15600,Monsoon
27-08-2023,P006,Winter Jacket,Clothing,East,17,83,6,2500,42500,Monsoon
27-08-2023,P007,Lipstick,Cosmetics,North,8,39,9,500,4000,Monsoon
27-08-2023,P008,Face Cream,Cosmetics,West,8,88,11,700,5600,Monsoon
27-08-2023,P009,Perfume,Cosmetics,West,9,96,11,1500,13500,Monsoon
28-08-2023,P001,Basmati Rice,Grocery,North,47,146,4,60,2820,Monsoon
28-08-2023,P002,Wheat Flour,Grocery,North,45,133,4,40,1800,Monsoon
28-08-2023,P003,Cooking Oil,Grocery,East,52,143,2,150,7800,Monsoon
28-08-2023,P004,Cotton Shirt,Clothing,North,12,78,7,800,9600,Monsoon
28-08-2023,P005,Denim Jeans,Clothing,North,19,111,5,1200,22800,Monsoon
28-08-2023,P006,Winter Jacket,Clothing,West,24,111,8,2500,60000,Monsoon
28-08-2023,P007,Lipstick,Cosmetics,East,14,98,10,500,7000,Monsoon
